23840591_1|23840591|0|#section_info|0:0|The ArfGEF GBF-1 Is Required for ER Structure, Secretion and Endocytic Transport in C. elegans|#main_body|GO:0005086|ARF guanyl-nucleotide exchange factor activity|#go_definition|NONE|GOA|WBGene00007703(176609)|#gene_synonym
23840591_24|23840591|13218|#section_info|0:0|Feeding gbf-1 RNAi producing bacteria from L1 stage caused cuticle rupture in the majority of the worms upon reaching adulthood, resulting in a 50 to 80% mortality rate. Moreover, the knockdown caused sterility due to embryonic lethality in the escapers that were able to reach adulthood without bursting (Fig. 1A). Freshly hatched larvae also frequently showed severe abnormalities in their cuticle formation (Fig. 1B).|#main_body|GO:0040002|collagen and cuticulin-based cuticle development|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
0.69	23840591_114|23840591|13924|Results|0:0|This phenotype is consistently seen in all gbf-1(RNAi) feedings from hatching (B) Black arrow points to an intestine that is directly exposed to the environment instead of being protected by the cuticle.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.64	23840591_31|23840591|4966|Materials and Methods|0:0|Worms fed on RNAi from L1 were harvested after 3 days at 20 C by washing them of the plate with M9 buffer [25] and allowing them to settle on the bottom of the tube.|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_25|23840591|13218|#section_info|0:0|Feeding gbf-1 RNAi producing bacteria from L1 stage caused cuticle rupture in the majority of the worms upon reaching adulthood, resulting in a 50 to 80% mortality rate. Moreover, the knockdown caused sterility due to embryonic lethality in the escapers that were able to reach adulthood without bursting (Fig. 1A). Freshly hatched larvae also frequently showed severe abnormalities in their cuticle formation (Fig. 1B).|#main_body|GO:0007275|multicellular organismal development|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
0.69	23840591_114|23840591|13924|Results|0:0|This phenotype is consistently seen in all gbf-1(RNAi) feedings from hatching (B) Black arrow points to an intestine that is directly exposed to the environment instead of being protected by the cuticle.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.64	23840591_31|23840591|4966|Materials and Methods|0:0|Worms fed on RNAi from L1 were harvested after 3 days at 20 C by washing them of the plate with M9 buffer [25] and allowing them to settle on the bottom of the tube.|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_26|23840591|13218|#section_info|0:0|Feeding gbf-1 RNAi producing bacteria from L1 stage caused cuticle rupture in the majority of the worms upon reaching adulthood, resulting in a 50 to 80% mortality rate. Moreover, the knockdown caused sterility due to embryonic lethality in the escapers that were able to reach adulthood without bursting (Fig. 1A). Freshly hatched larvae also frequently showed severe abnormalities in their cuticle formation (Fig. 1B).|#main_body|GO:0009792|embryo development ending in birth or egg hatching|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
0.69	23840591_114|23840591|13924|Results|0:0|This phenotype is consistently seen in all gbf-1(RNAi) feedings from hatching (B) Black arrow points to an intestine that is directly exposed to the environment instead of being protected by the cuticle.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.64	23840591_31|23840591|4966|Materials and Methods|0:0|Worms fed on RNAi from L1 were harvested after 3 days at 20 C by washing them of the plate with M9 buffer [25] and allowing them to settle on the bottom of the tube.|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_27|23840591|13869|#section_info|0:0|gbf-1(RNAi) worms causes multiple development defects.|#main_body|GO:0007275|multicellular organismal development|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
##EndOfRet##
23840591_28|23840591|13924|#section_info|0:0|(A) gbf-1(RNAi) worms have a weakened cuticle. |#fig_caption|GO:0040002|collagen and cuticulin-based cuticle development|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
##EndOfRet##
23840591_29|23840591|13924|#section_info|0:0|When fed from hatching on gbf-1(RNAi) bacteria, the majority of the worms died of cuticle bursting upon reaching adulthood.|#fig_caption|GO:0040002|collagen and cuticulin-based cuticle development|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
0.66	23840591_114|23840591|13924|Results|0:0|This phenotype is consistently seen in all gbf-1(RNAi) feedings from hatching (B) Black arrow points to an intestine that is directly exposed to the environment instead of being protected by the cuticle.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_30|23840591|13924|#section_info|0:0|Although most embryos arrested early in development in gfb-1(RNAi) worms, few larvae could hatch from the eggs.|#fig_caption|GO:0009792|embryo development ending in birth or egg hatching|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
##EndOfRet##
23840591_31|23840591|13924|#section_info|0:0|Although most embryos arrested early in development in gfb-1(RNAi) worms, few larvae could hatch from the eggs. These larvae often displayed severe problems with their cuticle formation.|#fig_caption|GO:0040002|collagen and cuticulin-based cuticle development|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
##EndOfRet##
23840591_32|23840591|13924|#section_info|0:0|(C) Worms fed on gbf-1(RNAi) from hatching frequently accumulate liquid filled vacuoles in the body cavity. Furthermore they are sterile (no eggs in the uterus) and their intestine appears 'clear'. |#fig_caption|GO:0000003|reproduction|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
0.66	23840591_114|23840591|13924|Results|0:0|This phenotype is consistently seen in all gbf-1(RNAi) feedings from hatching (B) Black arrow points to an intestine that is directly exposed to the environment instead of being protected by the cuticle.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.63	23840591_31|23840591|4966|Materials and Methods|0:0|Worms fed on RNAi from L1 were harvested after 3 days at 20 C by washing them of the plate with M9 buffer [25] and allowing them to settle on the bottom of the tube.|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_33|23840591|13924|#section_info|0:0|In gbf-1(RNAi) eggs, the extrusion of the second polar body during anaphase II often failed, which can be seen by the presence of 3 nuclei (arrow) in fertilized eggs at pronuclear meeting.|#fig_caption|GO:0040038|polar body extrusion after meiotic divisions|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
0.64	23840591_117|23840591|13924|Results|0:0|(D) During meiosis the egg normally expels two polar bodies during anaphase I and II.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_34|23840591|13924|#section_info|0:0|(E) Offspring from worms fed on gbf-1(RNAi) from L3 frequently show problems with cytokinesis which results in unequal distribution of the DNA between cells. |#fig_caption|GO:0000281|cytokinesis after mitosis|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
##EndOfRet##
23840591_35|23840591|15715|#section_info|0:0|The reduced knockdown of GBF-1 allowed normal production and fertilization of oocytes. Nevertheless this treatment caused an embryonic lethal effect in 60 to 70% of the fertilized oocytes.|#main_body|GO:0009792|embryo development ending in birth or egg hatching|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
##EndOfRet##
23840591_36|23840591|15715|#section_info|0:0|The arrested eggs of gbf-1(RNAi) were easily recognized as they were generally highly distorted. We found them to be stretched, rounded-up, and leaking through the egg shell (not shown). This completely disintegrated egg shell resulted in an amorphous mass of cells and membranes in the gonad (Fig. S3B). We also observed defects in polar body extrusion in around 30% of the fertilized oocytes (Fig. 1D). In addition, in a similar percentage of eggs cytokinesis was defective (Fig. 1D).|#main_body|GO:0009792|embryo development ending in birth or egg hatching|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
0.65	23840591_114|23840591|13924|Results|0:0|This phenotype is consistently seen in all gbf-1(RNAi) feedings from hatching (B) Black arrow points to an intestine that is directly exposed to the environment instead of being protected by the cuticle.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_141|23840591|18989|Results|0:0|(A-D) The orientation of the gonad is identical in all panels: the spermatheca and the most mature oocyte are located to the left.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_153|23840591|22047|Results|0:0|In mature C. elegans oocytes, the ER is normally organized in a reticular, net-like structure throughout the cell (Fig. 3A) [20].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_196|23840591|33037|Results|0:0|Another protein, which is degraded in a similar time frame, is CAV-1 (Fig. 5E) [2], [3], and again, we did not detect any distinguishable delay in the degradation of the protein when GBF-1 levels were reduced.|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_279|23840591|46545|Supporting Information|0:0|The eggshell is required for meiotic fidelity, polar-body extrusion and polarization of the C. elegans embryo|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_37|23840591|15715|#section_info|0:0|The arrested eggs of gbf-1(RNAi) were easily recognized as they were generally highly distorted. We found them to be stretched, rounded-up, and leaking through the egg shell (not shown). This completely disintegrated egg shell resulted in an amorphous mass of cells and membranes in the gonad (Fig. S3B). We also observed defects in polar body extrusion in around 30% of the fertilized oocytes (Fig. 1D). In addition, in a similar percentage of eggs cytokinesis was defective (Fig. 1D).|#main_body|GO:0040038|polar body extrusion after meiotic divisions|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
0.65	23840591_114|23840591|13924|Results|0:0|This phenotype is consistently seen in all gbf-1(RNAi) feedings from hatching (B) Black arrow points to an intestine that is directly exposed to the environment instead of being protected by the cuticle.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_141|23840591|18989|Results|0:0|(A-D) The orientation of the gonad is identical in all panels: the spermatheca and the most mature oocyte are located to the left.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_153|23840591|22047|Results|0:0|In mature C. elegans oocytes, the ER is normally organized in a reticular, net-like structure throughout the cell (Fig. 3A) [20].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_196|23840591|33037|Results|0:0|Another protein, which is degraded in a similar time frame, is CAV-1 (Fig. 5E) [2], [3], and again, we did not detect any distinguishable delay in the degradation of the protein when GBF-1 levels were reduced.|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_279|23840591|46545|Supporting Information|0:0|The eggshell is required for meiotic fidelity, polar-body extrusion and polarization of the C. elegans embryo|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_38|23840591|15715|#section_info|0:0|The arrested eggs of gbf-1(RNAi) were easily recognized as they were generally highly distorted. We found them to be stretched, rounded-up, and leaking through the egg shell (not shown). This completely disintegrated egg shell resulted in an amorphous mass of cells and membranes in the gonad (Fig. S3B). We also observed defects in polar body extrusion in around 30% of the fertilized oocytes (Fig. 1D). In addition, in a similar percentage of eggs cytokinesis was defective (Fig. 1D).|#main_body|GO:0000281|cytokinesis after mitosis|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
0.65	23840591_114|23840591|13924|Results|0:0|This phenotype is consistently seen in all gbf-1(RNAi) feedings from hatching (B) Black arrow points to an intestine that is directly exposed to the environment instead of being protected by the cuticle.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_141|23840591|18989|Results|0:0|(A-D) The orientation of the gonad is identical in all panels: the spermatheca and the most mature oocyte are located to the left.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_153|23840591|22047|Results|0:0|In mature C. elegans oocytes, the ER is normally organized in a reticular, net-like structure throughout the cell (Fig. 3A) [20].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_196|23840591|33037|Results|0:0|Another protein, which is degraded in a similar time frame, is CAV-1 (Fig. 5E) [2], [3], and again, we did not detect any distinguishable delay in the degradation of the protein when GBF-1 levels were reduced.|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_279|23840591|46545|Supporting Information|0:0|The eggshell is required for meiotic fidelity, polar-body extrusion and polarization of the C. elegans embryo|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_39|23840591|15715|#section_info|0:0|The arrested eggs of gbf-1(RNAi) were easily recognized as they were generally highly distorted. We found them to be stretched, rounded-up, and leaking through the egg shell (not shown). This completely disintegrated egg shell resulted in an amorphous mass of cells and membranes in the gonad (Fig. S3B). We also observed defects in polar body extrusion in around 30% of the fertilized oocytes (Fig. 1D). In addition, in a similar percentage of eggs cytokinesis was defective (Fig. 1D).|#main_body|GO:0030703|eggshell formation|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
0.65	23840591_114|23840591|13924|Results|0:0|This phenotype is consistently seen in all gbf-1(RNAi) feedings from hatching (B) Black arrow points to an intestine that is directly exposed to the environment instead of being protected by the cuticle.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_141|23840591|18989|Results|0:0|(A-D) The orientation of the gonad is identical in all panels: the spermatheca and the most mature oocyte are located to the left.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_153|23840591|22047|Results|0:0|In mature C. elegans oocytes, the ER is normally organized in a reticular, net-like structure throughout the cell (Fig. 3A) [20].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_196|23840591|33037|Results|0:0|Another protein, which is degraded in a similar time frame, is CAV-1 (Fig. 5E) [2], [3], and again, we did not detect any distinguishable delay in the degradation of the protein when GBF-1 levels were reduced.|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_279|23840591|46545|Supporting Information|0:0|The eggshell is required for meiotic fidelity, polar-body extrusion and polarization of the C. elegans embryo|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_40|23840591|17472|#section_info|0:0|Taken together, reduction of GBF-1 expression caused severe developmental problems starting already at fertilization.|#main_body|GO:0007275|multicellular organismal development|#go_definition|IMP|GOA|WBGene00007703(176609)|#gene_synonym
##EndOfRet##
23840591_41|23840591|17772|#section_info|0:0|GBF-1 is important for Golgi integrity|#main_body|GO:0007030|Golgi organization|#go_definition|NONE|GOA|WBGene00007703(176609)|#gene_synonym
1.0	23840591_136|23840591|18949|Results|0:0|GBF-1 is important for Golgi integrity.|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.73	23840591_11|23840591|1447|Introduction|0:0|Their mammalian counterpart GBF1 is localized to the Golgi apparatus and has been shown to be essential for maintaining Golgi structure and traffic through the Golgi [5], [7]-[11].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.63	23840591_233|23840591|42173|Supporting Information|0:0|Golgicide A reveals essential roles for GBF1 in Golgi assembly and function|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_9|23840591|1447|Introduction|0:0|Its C. elegans homologue AGEF-1 has been shown to be essential for Golgi structure maintenance and transport to the plasma membrane [3].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_236|23840591|42492|Supporting Information|0:0|Distinct functions for Arf guanine nucleotide exchange factors at the Golgi complex: GBF1 and BIGs are required for assembly and maintenance of the Golgi stack and trans-Golgi network, respectively|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_42|23840591|18280|#section_info|0:0|In mature oocytes, GBF-1 localization is closely associated and partially overlapping with the Golgi marker GFP::UGTP-1 [18] (Fig. 2A) and was always found in close proximity to ERES marker SEC-16 [34], confirming cis-Golgi localization (Fig. 2C).|#main_body|GO:0000137|Golgi cis cisterna|#go_definition|IDA|GOA|WBGene00007703(176609)|#gene_synonym
0.68	23840591_11|23840591|1447|Introduction|0:0|Their mammalian counterpart GBF1 is localized to the Golgi apparatus and has been shown to be essential for maintaining Golgi structure and traffic through the Golgi [5], [7]-[11].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.66	23840591_132|23840591|17811|Results|0:0|In those systems, GBF1 was shown to be localized to the cis-Golgi [5], [9], [13].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.65	23840591_133|23840591|18043|Results|0:0|Like in several other invertebrate cell types, the Golgi in the C. elegans germ line is not organized in a typical juxtanuclear Golgi ribbon, but rather in small mini stacks localized next to ER-exit sites (ERES) [18], [34], [37], [38].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.64	23840591_10|23840591|1447|Introduction|0:0|The ArfGEFs Gea1 and Gea2 in yeast have been shown to perform overlapping functions in the activation of Arf1 for retrograde transport from the Golgi to the ER, and they presumably also act in intra-Golgi transport [4]-[6].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.64	23840591_134|23840591|18280|Results|0:0|Similarly to the results reported by [34], GBF-1 and SEC-16 partially overlap by confocal microscopy (Fig. 2B), indicating that the cis-Golgi and the ERES are in very close proximity.|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.64	23840591_139|23840591|18989|Results|0:0|(C) The Golgi in C. elegans germ line is organized in small mini stacks localized in close proximity to ER-exit sites (ERES).|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_153|23840591|22047|Results|0:0|In mature C. elegans oocytes, the ER is normally organized in a reticular, net-like structure throughout the cell (Fig. 3A) [20].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_43|23840591|18280|#section_info|0:0|In mature oocytes, GBF-1 localization is closely associated and partially overlapping with the Golgi marker GFP::UGTP-1 [18] (Fig. 2A) and was always found in close proximity to ERES marker SEC-16 [34], confirming cis-Golgi localization (Fig. 2C).|#main_body|GO:0005794|Golgi apparatus|#go_definition|IDA|GOA|WBGene00022721(176227)|#gene_synonym
0.68	23840591_11|23840591|1447|Introduction|0:0|Their mammalian counterpart GBF1 is localized to the Golgi apparatus and has been shown to be essential for maintaining Golgi structure and traffic through the Golgi [5], [7]-[11].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.66	23840591_132|23840591|17811|Results|0:0|In those systems, GBF1 was shown to be localized to the cis-Golgi [5], [9], [13].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.65	23840591_133|23840591|18043|Results|0:0|Like in several other invertebrate cell types, the Golgi in the C. elegans germ line is not organized in a typical juxtanuclear Golgi ribbon, but rather in small mini stacks localized next to ER-exit sites (ERES) [18], [34], [37], [38].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.64	23840591_10|23840591|1447|Introduction|0:0|The ArfGEFs Gea1 and Gea2 in yeast have been shown to perform overlapping functions in the activation of Arf1 for retrograde transport from the Golgi to the ER, and they presumably also act in intra-Golgi transport [4]-[6].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.64	23840591_134|23840591|18280|Results|0:0|Similarly to the results reported by [34], GBF-1 and SEC-16 partially overlap by confocal microscopy (Fig. 2B), indicating that the cis-Golgi and the ERES are in very close proximity.|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.64	23840591_139|23840591|18989|Results|0:0|(C) The Golgi in C. elegans germ line is organized in small mini stacks localized in close proximity to ER-exit sites (ERES).|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_153|23840591|22047|Results|0:0|In mature C. elegans oocytes, the ER is normally organized in a reticular, net-like structure throughout the cell (Fig. 3A) [20].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_44|23840591|18280|#section_info|0:0|In mature oocytes, GBF-1 localization is closely associated and partially overlapping with the Golgi marker GFP::UGTP-1 [18] (Fig. 2A) and was always found in close proximity to ERES marker SEC-16 [34], confirming cis-Golgi localization (Fig. 2C).|#main_body|GO:0070971|endoplasmic reticulum exit site|#go_definition|IDA|GOA|WBGene00013985(176289)|#gene_synonym
0.68	23840591_11|23840591|1447|Introduction|0:0|Their mammalian counterpart GBF1 is localized to the Golgi apparatus and has been shown to be essential for maintaining Golgi structure and traffic through the Golgi [5], [7]-[11].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.66	23840591_132|23840591|17811|Results|0:0|In those systems, GBF1 was shown to be localized to the cis-Golgi [5], [9], [13].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.65	23840591_133|23840591|18043|Results|0:0|Like in several other invertebrate cell types, the Golgi in the C. elegans germ line is not organized in a typical juxtanuclear Golgi ribbon, but rather in small mini stacks localized next to ER-exit sites (ERES) [18], [34], [37], [38].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.64	23840591_10|23840591|1447|Introduction|0:0|The ArfGEFs Gea1 and Gea2 in yeast have been shown to perform overlapping functions in the activation of Arf1 for retrograde transport from the Golgi to the ER, and they presumably also act in intra-Golgi transport [4]-[6].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.64	23840591_134|23840591|18280|Results|0:0|Similarly to the results reported by [34], GBF-1 and SEC-16 partially overlap by confocal microscopy (Fig. 2B), indicating that the cis-Golgi and the ERES are in very close proximity.|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.64	23840591_139|23840591|18989|Results|0:0|(C) The Golgi in C. elegans germ line is organized in small mini stacks localized in close proximity to ER-exit sites (ERES).|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_153|23840591|22047|Results|0:0|In mature C. elegans oocytes, the ER is normally organized in a reticular, net-like structure throughout the cell (Fig. 3A) [20].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_45|23840591|18280|#section_info|0:0|This experiment demonstrates that GBF-1 is present on the cis-face of the Golgi at so-called transitional ER-Golgi elements [34], [39]-[41].|#main_body|GO:0000137|Golgi cis cisterna|#go_definition|NONE|GOA|WBGene00007703(176609)|#gene_synonym
0.65	23840591_11|23840591|1447|Introduction|0:0|Their mammalian counterpart GBF1 is localized to the Golgi apparatus and has been shown to be essential for maintaining Golgi structure and traffic through the Golgi [5], [7]-[11].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.65	23840591_133|23840591|18043|Results|0:0|Like in several other invertebrate cell types, the Golgi in the C. elegans germ line is not organized in a typical juxtanuclear Golgi ribbon, but rather in small mini stacks localized next to ER-exit sites (ERES) [18], [34], [37], [38].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_46|23840591|18989|#section_info|0:0|(A) GBF-1 localizes to the Golgi in oocytes. |#fig_caption|GO:0005794|Golgi apparatus|#go_definition|NONE|GOA|WBGene00007703(176609)|#gene_synonym
0.72	23840591_11|23840591|1447|Introduction|0:0|Their mammalian counterpart GBF1 is localized to the Golgi apparatus and has been shown to be essential for maintaining Golgi structure and traffic through the Golgi [5], [7]-[11].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.63	23840591_236|23840591|42492|Supporting Information|0:0|Distinct functions for Arf guanine nucleotide exchange factors at the Golgi complex: GBF1 and BIGs are required for assembly and maintenance of the Golgi stack and trans-Golgi network, respectively|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_189|23840591|31431|Results|0:0|(C) Recycling to the plasma membrane is unaffected in gbf-1(RNAi) oocytes.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.61	23840591_10|23840591|1447|Introduction|0:0|The ArfGEFs Gea1 and Gea2 in yeast have been shown to perform overlapping functions in the activation of Arf1 for retrograde transport from the Golgi to the ER, and they presumably also act in intra-Golgi transport [4]-[6].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.61	23840591_133|23840591|18043|Results|0:0|Like in several other invertebrate cell types, the Golgi in the C. elegans germ line is not organized in a typical juxtanuclear Golgi ribbon, but rather in small mini stacks localized next to ER-exit sites (ERES) [18], [34], [37], [38].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.61	23840591_161|23840591|23679|Results|0:0|In wild type oocytes, the ER was organized in a weakly reticulated structure distributed throughout the cytoplasm.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
##EndOfRet##
23840591_47|23840591|18989|#section_info|0:0|(A) GBF-1 localizes to the Golgi in oocytes. |#fig_caption|GO:0007030|Golgi organization|#go_definition|NONE|GOA|WBGene00007703(176609)|#gene_synonym
0.72	23840591_11|23840591|1447|Introduction|0:0|Their mammalian counterpart GBF1 is localized to the Golgi apparatus and has been shown to be essential for maintaining Golgi structure and traffic through the Golgi [5], [7]-[11].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.63	23840591_236|23840591|42492|Supporting Information|0:0|Distinct functions for Arf guanine nucleotide exchange factors at the Golgi complex: GBF1 and BIGs are required for assembly and maintenance of the Golgi stack and trans-Golgi network, respectively|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.62	23840591_189|23840591|31431|Results|0:0|(C) Recycling to the plasma membrane is unaffected in gbf-1(RNAi) oocytes.|#fig_caption|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.61	23840591_10|23840591|1447|Introduction|0:0|The ArfGEFs Gea1 and Gea2 in yeast have been shown to perform overlapping functions in the activation of Arf1 for retrograde transport from the Golgi to the ER, and they presumably also act in intra-Golgi transport [4]-[6].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
0.61	23840591_133|23840591|18043|Results|0:0|Like in several other invertebrate cell types, the Golgi in the C. elegans germ line is not organized in a typical juxtanuclear Golgi ribbon, but rather in small mini stacks localized next to ER-exit sites (ERES) [18], [34], [37], [38].|#main_body|#go_id|#go_term|#go_definition|#evidence_code|#evidence_type|#gene_name|#gene_synonym
